RankingNmbr ParameterName RelativeImportance RelativeImportance.Norm
1           roots_loss_param                               2.21383441903139 0.145250734758262
2           trunk_conversion_efficiency                    1.43901212760581 0.094414273743311
3           roots_conversion_efficiency                    1.26610827230827 0.0830699691247696
4           roots_specific_maintenance                     0.525729692177585 0.0344933764768367
5           mesocarp_oil_t_growth_start                    0.307672724058578 0.0201865545365119
6           mesocarp_oil_t_growth_end                      0.307672724058578 0.0201865545365119
7           mesocarp_oil_specific_maintenance              0.289110534768564 0.0189686804218452
8           mesocarp_fibers_t_growth_end                   0.276849974944174 0.0181642592294873
9           mesocarp_oil_conversion_efficiency             0.276849974944174 0.0181642592294873
10          mesocarp_oil_potential_mass_fraction           0.276849974944174 0.0181642592294873
11          mesocarp_fibers_t_growth_start                 0.275398358273809 0.0180690179656668
12          stalk_t_growth_end                             0.266605833960644 0.0174921362414113
13          mesocarp_fibers_conversion_efficiency          0.266605833960644 0.0174921362414113
14          mesocarp_fibers_potential_mass_fraction        0.266605833960644 0.0174921362414113
15          mesocarp_fibers_specific_maintenance           0.266605833960644 0.0174921362414113
16          stalk_t_growth_start                           0.256231646779018 0.0168114808600977
17          stalk_specific_maintenance                     0.247230706045314 0.0162209248348381
18          stalk_conversion_efficiency                    0.245946187361211 0.0161366469497927
19          stalk_potential_mass_fraction                  0.245946187361211 0.0161366469497927
20          female_stress_inflorescence_abortion_x0        0.235639112609692 0.0154603948471076
21          female_stress_inflorescence_abortion_increase  0.234594873426778 0.0153918818150228
22          female_stress_inflorescence_abortion_asymptote 0.225307366951101 0.0147825240744135
23          trunk_specific_maintenance                     0.218415790692996 0.0143303644609722
24          female_stress_inflorescence_abortion           0.215043716990766 0.0141091210930412
25          female_stress_bunch_failure                    0.215043716990766 0.0141091210930412
26          female_stress_bunch_failure_x0                 0.204958289540639 0.0134474113757792
27          female_t_anthesis                              0.194639413335319 0.0127703849740676
28          female_stress_bunch_failure_asymptote          0.194639413335319 0.0127703849740676
29          female_stress_bunch_failure_increase           0.194639413335319 0.0127703849740676
30          female_bunch_failure_dt                        0.193523739532638 0.0126971850824239
31          male_t_anthesis                                0.184306202362263 0.0120924180613907
32          female_inflorescence_abortion_t0               0.184306202362263 0.0120924180613907
33          female_inflorescence_abortion_dt               0.184306202362263 0.0120924180613907
34          female_bunch_failure_t0                        0.184306202362263 0.0120924180613907
35          indeterminate_bunch_FM_to_DM_ratio             0.173936601676627 0.011412063602272
36          indeterminate_t_differentiation                0.17256554727134 0.0113221080671834
37          indeterminate_potential_mass_b                 0.163660084120235 0.0107378163717699
38          soil_relative_evapotranspiration_a             0.153405173275234 0.0100649867679333
39          soil_relative_evapotranspiration_b             0.153405173275234 0.0100649867679333
40          indeterminate_abortion_fraction                0.153405173275234 0.0100649867679333
41          indeterminate_potential_mass_a                 0.153405173275234 0.0100649867679333
42          soil_default_water_holding_capacity            0.143233477643565 0.00939761695403193
43          assimilates_vegetative_priority                0.143082233662734 0.00938769376413361
44          trunk_lignification_rate                       0.121563383591911 0.00797583172193652
45          trunk_density_b                                0.113121564259415 0.00742195991914918
46          trunk_mass_loss_rate                           0.110972189097862 0.00728093838709475
47          trunk_density_a                                0.102247669764865 0.00670851850210402
48          fronds_specific_maintenance_leaflets           0.0816945115528014 0.00536001596449722
49          fronds_specific_maintenance_rachis             0.0816945115528014 0.00536001596449722
50          fronds_time_mature_canopy                      0.0816945115528014 0.00536001596449722
51          fronds_specific_leaf_area                      0.0713529473857338 0.00468150099476724
52          fronds_potential_growth_rate                   0.0638293781804018 0.00418787602187643
53          fronds_leaf_area_c                             0.0611237864731857 0.00401036085631092
54          fronds_initiation_rate_max                     0.0509649078378532 0.00334383197166757
55          fronds_k                                       0.0509649078378532 0.00334383197166757
56          fronds_leaf_area_a                             0.0509649078378532 0.00334383197166757
57          fronds_leaf_area_b                             0.0509649078378532 0.00334383197166757
58          fronds_initiation_rate_c                       0.0345616908455244 0.00226760906174579
59          fronds_initiation_rate_a                       0.0305421900253627 0.00200388769104573
60          fronds_initiation_rate_b                       0.0305421900253627 0.00200388769104573
61          fronds_initial_light_efficiency                0.021303409095134 0.00139772685677093
62          fronds_fraction_leaflets                       0.0101823136283305 0.000668066465739185
63          fronds_fraction_rachis                         0.0101823136283305 0.000668066465739185
64          fronds_fronds_goal_count_t1                    0.0101823136283305 0.000668066465739185
65          fronds_fronds_goal_count_t0                    0.0101823136283305 0.000668066465739185
67          fronds_asymptotic_photosynthesis_rate          0 0
67          fronds_conversion_efficiency                   0 0
