RankingNmbr ParameterName RelativeImportance RelativeImportance.Norm
1           trunk_conversion_efficiency                    1.67293312748411 0.135802013787758
2           roots_specific_maintenance                     1.36346801189048 0.11068087463148
3           roots_conversion_efficiency                    1.36083150232675 0.110466853340226
4           roots_loss_param                               1.04092564020076 0.0844981761794401
5           trunk_specific_maintenance                     0.541660483723999 0.0439698295589337
6           trunk_lignification_rate                       0.189342500187383 0.015370066142288
7           mesocarp_oil_t_growth_end                      0.173607435790605 0.0140927566090755
8           mesocarp_oil_t_growth_start                    0.172971334331126 0.0140411204391944
9           mesocarp_oil_specific_maintenance              0.161124255166442 0.0130794219817751
10          female_bunch_failure_t0                        0.148470832212831 0.0120522677637264
11          female_bunch_failure_dt                        0.148470832212831 0.0120522677637264
12          female_t_anthesis                              0.148470832212831 0.0120522677637264
13          female_stress_bunch_failure_asymptote          0.148470832212831 0.0120522677637264
14          female_stress_bunch_failure_increase           0.148470832212831 0.0120522677637264
15          female_stress_bunch_failure_x0                 0.148470832212831 0.0120522677637264
16          female_stress_inflorescence_abortion           0.148470832212831 0.0120522677637264
17          female_stress_bunch_failure                    0.148470832212831 0.0120522677637264
18          female_stress_inflorescence_abortion_asymptote 0.148470832212831 0.0120522677637264
19          female_stress_inflorescence_abortion_increase  0.148470832212831 0.0120522677637264
20          female_stress_inflorescence_abortion_x0        0.148470832212831 0.0120522677637264
21          stalk_conversion_efficiency                    0.148470832212831 0.0120522677637264
22          stalk_potential_mass_fraction                  0.148470832212831 0.0120522677637264
23          stalk_specific_maintenance                     0.148470832212831 0.0120522677637264
24          stalk_t_growth_start                           0.148470832212831 0.0120522677637264
25          stalk_t_growth_end                             0.148470832212831 0.0120522677637264
26          mesocarp_fibers_conversion_efficiency          0.148470832212831 0.0120522677637264
27          mesocarp_fibers_potential_mass_fraction        0.148470832212831 0.0120522677637264
28          mesocarp_fibers_specific_maintenance           0.148470832212831 0.0120522677637264
29          mesocarp_fibers_t_growth_start                 0.148470832212831 0.0120522677637264
30          mesocarp_fibers_t_growth_end                   0.148470832212831 0.0120522677637264
31          mesocarp_oil_conversion_efficiency             0.148470832212831 0.0120522677637264
32          mesocarp_oil_potential_mass_fraction           0.148470832212831 0.0120522677637264
33          trunk_density_b                                0.139175232856502 0.0112976882224317
34          female_inflorescence_abortion_dt               0.136126870627392 0.0110502343806334
35          male_t_anthesis                                0.123870113208128 0.0100552798826331
36          female_inflorescence_abortion_t0               0.123870113208128 0.0100552798826331
37          indeterminate_bunch_FM_to_DM_ratio             0.107952613406778 0.00876316097364807
38          trunk_density_a                                0.0995553672896819 0.00808150615180349
39          indeterminate_potential_mass_b                 0.0989065603322366 0.00802883860046323
40          indeterminate_t_differentiation                0.0989065603322366 0.00802883860046323
41          indeterminate_potential_mass_a                 0.0823397106550967 0.00668400806820035
42          soil_relative_evapotranspiration_a             0.0743599098327325 0.00603623978416142
43          soil_relative_evapotranspiration_b             0.0743599098327325 0.00603623978416142
44          indeterminate_abortion_fraction                0.0743599098327325 0.00603623978416142
45          assimilates_vegetative_priority                0.0621490345473615 0.00504500981410376
46          soil_default_water_holding_capacity            0.0621490345473615 0.00504500981410376
47          fronds_initial_light_efficiency                0.0496661125850633 0.00403169618393797
48          fronds_initiation_rate_a                       0.0496661125850633 0.00403169618393797
49          fronds_initiation_rate_b                       0.0496661125850633 0.00403169618393797
50          fronds_initiation_rate_c                       0.0496661125850633 0.00403169618393797
51          fronds_initiation_rate_max                     0.0496661125850633 0.00403169618393797
52          fronds_k                                       0.0496661125850633 0.00403169618393797
53          fronds_leaf_area_a                             0.0496661125850633 0.00403169618393797
54          fronds_leaf_area_b                             0.0496661125850633 0.00403169618393797
55          fronds_leaf_area_c                             0.0496661125850633 0.00403169618393797
56          fronds_potential_growth_rate                   0.0496661125850633 0.00403169618393797
57          fronds_specific_leaf_area                      0.0496661125850633 0.00403169618393797
58          fronds_specific_maintenance_leaflets           0.0496661125850633 0.00403169618393797
59          fronds_specific_maintenance_rachis             0.0496661125850633 0.00403169618393797
60          fronds_time_mature_canopy                      0.0496661125850633 0.00403169618393797
61          trunk_mass_loss_rate                           0.0496661125850633 0.00403169618393797
62          fronds_fronds_goal_count_t0                    0.0480472903477808 0.00390028667558662
63          fronds_fronds_goal_count_t1                    0.0344660045322571 0.00279781226505897
64          fronds_fraction_rachis                         0.0246847356632825 0.00200380801708052
65          fronds_fraction_leaflets                       0.0169484251770228 0.00137580530372557
67          fronds_asymptotic_photosynthesis_rate          0 0
67          fronds_conversion_efficiency                   0 0
