RankingNmbr ParameterName RelativeImportance RelativeImportance.Norm
1           roots_specific_maintenance                     3.86075930761097 0.283855087865857
2           trunk_conversion_efficiency                    2.37642600476211 0.17472226539962
3           roots_loss_param                               2.06184544625832 0.151593319780308
4           roots_conversion_efficiency                    1.68334265844514 0.123764612126771
5           trunk_specific_maintenance                     1.61104133787447 0.118448793121181
6           trunk_lignification_rate                       0.457721890507895 0.0336531436166227
7           trunk_density_b                                0.29115379966996 0.0214065371091304
8           trunk_density_a                                0.168965111393361 0.0124228429486078
9           mesocarp_oil_t_growth_start                    0.0374719540323907 0.00275505514767548
10          mesocarp_oil_t_growth_end                      0.0354994215199754 0.0026100283938641
11          mesocarp_oil_specific_maintenance              0.0326984777296099 0.00240409425439206
12          mesocarp_oil_conversion_efficiency             0.0310835390262542 0.00228535891478274
13          mesocarp_oil_potential_mass_fraction           0.0303795193093984 0.00223359718537541
14          female_stress_bunch_failure_asymptote          0.0288244456095894 0.00211926330788479
15          female_stress_bunch_failure_increase           0.0279422468587565 0.00205440129915009
16          female_stress_bunch_failure_x0                 0.0279422468587565 0.00205440129915009
17          female_stress_inflorescence_abortion           0.0279422468587565 0.00205440129915009
18          female_stress_bunch_failure                    0.0279422468587565 0.00205440129915009
19          female_stress_inflorescence_abortion_asymptote 0.0279422468587565 0.00205440129915009
20          female_stress_inflorescence_abortion_increase  0.0279422468587565 0.00205440129915009
21          female_stress_inflorescence_abortion_x0        0.0279422468587565 0.00205440129915009
22          stalk_conversion_efficiency                    0.0279422468587565 0.00205440129915009
23          stalk_potential_mass_fraction                  0.0279422468587565 0.00205440129915009
24          stalk_specific_maintenance                     0.0279422468587565 0.00205440129915009
25          stalk_t_growth_start                           0.0279422468587565 0.00205440129915009
26          stalk_t_growth_end                             0.0279422468587565 0.00205440129915009
27          mesocarp_fibers_conversion_efficiency          0.0279422468587565 0.00205440129915009
28          mesocarp_fibers_potential_mass_fraction        0.0279422468587565 0.00205440129915009
29          mesocarp_fibers_specific_maintenance           0.0279422468587565 0.00205440129915009
30          mesocarp_fibers_t_growth_start                 0.0279422468587565 0.00205440129915009
31          mesocarp_fibers_t_growth_end                   0.0279422468587565 0.00205440129915009
32          male_t_anthesis                                0.0251789437671641 0.00185123462146634
33          female_inflorescence_abortion_t0               0.0251789437671641 0.00185123462146634
34          female_inflorescence_abortion_dt               0.0251789437671641 0.00185123462146634
35          female_bunch_failure_t0                        0.0251789437671641 0.00185123462146634
36          female_bunch_failure_dt                        0.0251789437671641 0.00185123462146634
37          female_t_anthesis                              0.0251789437671641 0.00185123462146634
38          indeterminate_t_differentiation                0.0241570390225475 0.00177610099153457
39          indeterminate_bunch_FM_to_DM_ratio             0.0226577262637852 0.00166586683266383
40          indeterminate_potential_mass_b                 0.0204486081930435 0.00150344556935424
41          indeterminate_potential_mass_a                 0.0154171821115016 0.00113351940233027
42          soil_relative_evapotranspiration_a             0.0122725363702614 0.000902315221477287
43          soil_relative_evapotranspiration_b             0.0122725363702614 0.000902315221477287
44          indeterminate_abortion_fraction                0.0122725363702614 0.000902315221477287
45          assimilates_vegetative_priority                0.0095784332558511 0.000704236342342539
46          soil_default_water_holding_capacity            0.0095784332558511 0.000704236342342539
47          fronds_initial_light_efficiency                0.00764884170108412 0.000562366741913465
48          fronds_initiation_rate_a                       0.00744169797497052 0.000547136887915335
49          fronds_initiation_rate_b                       0.00744169797497052 0.000547136887915335
50          fronds_initiation_rate_c                       0.00744169797497052 0.000547136887915335
51          fronds_initiation_rate_max                     0.00744169797497052 0.000547136887915335
52          fronds_k                                       0.00744169797497052 0.000547136887915335
53          fronds_leaf_area_a                             0.00744169797497052 0.000547136887915335
54          fronds_leaf_area_b                             0.00744169797497052 0.000547136887915335
55          fronds_leaf_area_c                             0.00744169797497052 0.000547136887915335
56          fronds_potential_growth_rate                   0.00744169797497052 0.000547136887915335
57          fronds_specific_leaf_area                      0.00744169797497052 0.000547136887915335
58          fronds_specific_maintenance_leaflets           0.00744169797497052 0.000547136887915335
59          fronds_specific_maintenance_rachis             0.00744169797497052 0.000547136887915335
60          fronds_time_mature_canopy                      0.00744169797497052 0.000547136887915335
61          trunk_mass_loss_rate                           0.00744169797497052 0.000547136887915335
62          fronds_fraction_rachis                         0.00515908764936634 0.000379312244389752
63          fronds_fronds_goal_count_t1                    0.00496456222932206 0.000365010127681788
64          fronds_fronds_goal_count_t0                    0.00496456222932206 0.000365010127681788
65          fronds_fraction_leaflets                       0.00228233221678711 0.000167804196096356
67          fronds_asymptotic_photosynthesis_rate          0 0
67          fronds_conversion_efficiency                   0 0
